gi|506924386|ref|NC_021251.1|;mycobacterium_tuberculosis_ccdc5079-a
gi|485467934|ref|NZ_AGAQ01000642.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467935|ref|NZ_AGAQ01000643.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467936|ref|NZ_AGAQ01000644.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467937|ref|NZ_AGAQ01000645.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467938|ref|NZ_AGAQ01000646.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467939|ref|NZ_AGAQ01000647.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467940|ref|NZ_AGAQ01000648.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467941|ref|NZ_AGAQ01000649.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467942|ref|NZ_AGAQ01000650.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467943|ref|NZ_AGAQ01000651.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467944|ref|NZ_AGAQ01000652.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467945|ref|NZ_AGAQ01000653.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467946|ref|NZ_AGAQ01000654.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467947|ref|NZ_AGAQ01000655.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467948|ref|NZ_AGAQ01000656.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467949|ref|NZ_AGAQ01000657.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467950|ref|NZ_AGAQ01000658.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467951|ref|NZ_AGAQ01000659.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467952|ref|NZ_AGAQ01000660.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467953|ref|NZ_AGAQ01000661.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467954|ref|NZ_AGAQ01000662.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467955|ref|NZ_AGAQ01000663.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467956|ref|NZ_AGAQ01000664.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467957|ref|NZ_AGAQ01000665.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467958|ref|NZ_AGAQ01000666.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467959|ref|NZ_AGAQ01000667.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467960|ref|NZ_AGAQ01000668.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467961|ref|NZ_AGAQ01000669.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467962|ref|NZ_AGAQ01000670.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467963|ref|NZ_AGAQ01000671.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467964|ref|NZ_AGAQ01000672.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467965|ref|NZ_AGAQ01000673.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467966|ref|NZ_AGAQ01000674.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467967|ref|NZ_AGAQ01000675.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467968|ref|NZ_AGAQ01000676.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467969|ref|NZ_AGAQ01000677.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467970|ref|NZ_AGAQ01000678.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467971|ref|NZ_AGAQ01000679.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467972|ref|NZ_AGAQ01000680.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467973|ref|NZ_AGAQ01000681.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467974|ref|NZ_AGAQ01000682.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467975|ref|NZ_AGAQ01000683.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467976|ref|NZ_AGAQ01000684.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467977|ref|NZ_AGAQ01000685.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467978|ref|NZ_AGAQ01000686.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467979|ref|NZ_AGAQ01000687.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467980|ref|NZ_AGAQ01000688.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467981|ref|NZ_AGAQ01000689.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467982|ref|NZ_AGAQ01000690.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467983|ref|NZ_AGAQ01000691.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467984|ref|NZ_AGAQ01000692.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467985|ref|NZ_AGAQ01000693.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467986|ref|NZ_AGAQ01000694.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467987|ref|NZ_AGAQ01000695.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467988|ref|NZ_AGAQ01000696.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467989|ref|NZ_AGAQ01000697.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467990|ref|NZ_AGAQ01000698.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467991|ref|NZ_AGAQ01000699.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467992|ref|NZ_AGAQ01000700.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467993|ref|NZ_AGAQ01000701.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467994|ref|NZ_AGAQ01000702.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467995|ref|NZ_AGAQ01000703.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467996|ref|NZ_AGAQ01000704.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467997|ref|NZ_AGAQ01000705.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467998|ref|NZ_AGAQ01000706.1|;mycobacterium_avium_subsp_avium_env_77
gi|485467999|ref|NZ_AGAQ01000707.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468000|ref|NZ_AGAQ01000708.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468001|ref|NZ_AGAQ01000709.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468002|ref|NZ_AGAQ01000710.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468003|ref|NZ_AGAQ01000711.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468004|ref|NZ_AGAQ01000712.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468005|ref|NZ_AGAQ01000713.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468006|ref|NZ_AGAQ01000714.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468007|ref|NZ_AGAQ01000715.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468008|ref|NZ_AGAQ01000716.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468009|ref|NZ_AGAQ01000717.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468010|ref|NZ_AGAQ01000718.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468011|ref|NZ_AGAQ01000719.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468012|ref|NZ_AGAQ01000720.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468013|ref|NZ_AGAQ01000721.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468014|ref|NZ_AGAQ01000722.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468015|ref|NZ_AGAQ01000723.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468016|ref|NZ_AGAQ01000724.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468017|ref|NZ_AGAQ01000725.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468018|ref|NZ_AGAQ01000726.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468019|ref|NZ_AGAQ01000727.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468020|ref|NZ_AGAQ01000728.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468021|ref|NZ_AGAQ01000729.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468022|ref|NZ_AGAQ01000730.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468023|ref|NZ_AGAQ01000731.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468024|ref|NZ_AGAQ01000732.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468025|ref|NZ_AGAQ01000733.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468026|ref|NZ_AGAQ01000734.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468027|ref|NZ_AGAQ01000735.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468028|ref|NZ_AGAQ01000736.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468029|ref|NZ_AGAQ01000737.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468030|ref|NZ_AGAQ01000738.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468031|ref|NZ_AGAQ01000739.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468032|ref|NZ_AGAQ01000740.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468033|ref|NZ_AGAQ01000741.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468034|ref|NZ_AGAQ01000742.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468035|ref|NZ_AGAQ01000743.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468036|ref|NZ_AGAQ01000744.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468037|ref|NZ_AGAQ01000745.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468038|ref|NZ_AGAQ01000746.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468039|ref|NZ_AGAQ01000747.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468040|ref|NZ_AGAQ01000748.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468041|ref|NZ_AGAQ01000749.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468042|ref|NZ_AGAQ01000750.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468043|ref|NZ_AGAQ01000751.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468044|ref|NZ_AGAQ01000752.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468045|ref|NZ_AGAQ01000753.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468046|ref|NZ_AGAQ01000754.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468047|ref|NZ_AGAQ01000755.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468048|ref|NZ_AGAQ01000756.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468049|ref|NZ_AGAQ01000757.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468050|ref|NZ_AGAQ01000758.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468051|ref|NZ_AGAQ01000759.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468052|ref|NZ_AGAQ01000760.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468053|ref|NZ_AGAQ01000761.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468054|ref|NZ_AGAQ01000762.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468055|ref|NZ_AGAQ01000763.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468056|ref|NZ_AGAQ01000764.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468057|ref|NZ_AGAQ01000765.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468058|ref|NZ_AGAQ01000766.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468059|ref|NZ_AGAQ01000767.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468060|ref|NZ_AGAQ01000768.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468061|ref|NZ_AGAQ01000769.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468062|ref|NZ_AGAQ01000770.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468063|ref|NZ_AGAQ01000771.1|;mycobacterium_avium_subsp_avium_env_77
gi|485468064|ref|NZ_AGAQ01000772.1|;mycobacterium_avium_subsp_avium_env_77
gi|485060740|ref|NZ_AEZG01000001.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060741|ref|NZ_AEZG01000002.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060743|ref|NZ_AEZG01000003.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060745|ref|NZ_AEZG01000004.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060747|ref|NZ_AEZG01000005.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060749|ref|NZ_AEZG01000006.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060751|ref|NZ_AEZG01000007.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060753|ref|NZ_AEZG01000008.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060755|ref|NZ_AEZG01000009.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060757|ref|NZ_AEZG01000010.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060759|ref|NZ_AEZG01000011.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060760|ref|NZ_AEZG01000012.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060763|ref|NZ_AEZG01000013.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060765|ref|NZ_AEZG01000014.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060767|ref|NZ_AEZG01000015.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060769|ref|NZ_AEZG01000016.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060771|ref|NZ_AEZG01000017.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060773|ref|NZ_AEZG01000018.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060774|ref|NZ_AEZG01000019.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060776|ref|NZ_AEZG01000020.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060778|ref|NZ_AEZG01000021.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060780|ref|NZ_AEZG01000022.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060782|ref|NZ_AEZG01000023.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060784|ref|NZ_AEZG01000024.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060786|ref|NZ_AEZG01000025.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060788|ref|NZ_AEZG01000026.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060790|ref|NZ_AEZG01000027.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060792|ref|NZ_AEZG01000028.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060794|ref|NZ_AEZG01000029.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060796|ref|NZ_AEZG01000030.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060798|ref|NZ_AEZG01000031.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060800|ref|NZ_AEZG01000032.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060802|ref|NZ_AEZG01000033.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060804|ref|NZ_AEZG01000034.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060806|ref|NZ_AEZG01000035.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|485060807|ref|NZ_AEZG01000036.1|;mycobacterium_bovis_bcg_str_atcc_35740
gi|421037386|ref|NZ_AKVD01000001.1|;mycobacterium_abscessus_4s_0116_r
gi|421037388|ref|NZ_AKVD01000002.1|;mycobacterium_abscessus_4s_0116_r
gi|421037760|ref|NZ_AKVD01000003.1|;mycobacterium_abscessus_4s_0116_r
gi|421039303|ref|NZ_AKVD01000004.1|;mycobacterium_abscessus_4s_0116_r
gi|421039544|ref|NZ_AKVD01000005.1|;mycobacterium_abscessus_4s_0116_r
gi|421040225|ref|NZ_AKVD01000006.1|;mycobacterium_abscessus_4s_0116_r
gi|312840891|ref|NZ_GL544682.1|;mycobacterium_tuberculosis_sumu003
gi|312840892|ref|NZ_GL544683.1|;mycobacterium_tuberculosis_sumu003
gi|312840893|ref|NZ_GL544684.1|;mycobacterium_tuberculosis_sumu003
gi|312840894|ref|NZ_GL544685.1|;mycobacterium_tuberculosis_sumu003
gi|312840895|ref|NZ_GL544686.1|;mycobacterium_tuberculosis_sumu003
gi|312840896|ref|NZ_GL544687.1|;mycobacterium_tuberculosis_sumu003
gi|312840897|ref|NZ_GL544688.1|;mycobacterium_tuberculosis_sumu003
gi|312840898|ref|NZ_GL544689.1|;mycobacterium_tuberculosis_sumu003
gi|312840899|ref|NZ_GL544690.1|;mycobacterium_tuberculosis_sumu003
gi|312840900|ref|NZ_GL544691.1|;mycobacterium_tuberculosis_sumu003
gi|312840901|ref|NZ_GL544692.1|;mycobacterium_tuberculosis_sumu003
gi|312840902|ref|NZ_GL544693.1|;mycobacterium_tuberculosis_sumu003
gi|312840903|ref|NZ_GL544694.1|;mycobacterium_tuberculosis_sumu003
gi|312840904|ref|NZ_GL544695.1|;mycobacterium_tuberculosis_sumu003
gi|312840905|ref|NZ_GL544696.1|;mycobacterium_tuberculosis_sumu003
gi|312840906|ref|NZ_GL544697.1|;mycobacterium_tuberculosis_sumu003
gi|312840907|ref|NZ_GL544698.1|;mycobacterium_tuberculosis_sumu003
gi|312840908|ref|NZ_GL544699.1|;mycobacterium_tuberculosis_sumu003
gi|312840909|ref|NZ_GL544700.1|;mycobacterium_tuberculosis_sumu003
gi|312840910|ref|NZ_GL544701.1|;mycobacterium_tuberculosis_sumu003
gi|312840911|ref|NZ_GL544702.1|;mycobacterium_tuberculosis_sumu003
gi|312840912|ref|NZ_GL544703.1|;mycobacterium_tuberculosis_sumu003
gi|312840913|ref|NZ_GL544704.1|;mycobacterium_tuberculosis_sumu003
gi|312840914|ref|NZ_GL544705.1|;mycobacterium_tuberculosis_sumu003
gi|312840915|ref|NZ_GL544706.1|;mycobacterium_tuberculosis_sumu003
gi|312840916|ref|NZ_GL544707.1|;mycobacterium_tuberculosis_sumu003
gi|312840917|ref|NZ_GL544708.1|;mycobacterium_tuberculosis_sumu003
gi|312840918|ref|NZ_GL544709.1|;mycobacterium_tuberculosis_sumu003
gi|312840919|ref|NZ_GL544710.1|;mycobacterium_tuberculosis_sumu003
gi|312840920|ref|NZ_GL544711.1|;mycobacterium_tuberculosis_sumu003
gi|312840921|ref|NZ_GL544712.1|;mycobacterium_tuberculosis_sumu003
gi|312840922|ref|NZ_GL544713.1|;mycobacterium_tuberculosis_sumu003
gi|312840923|ref|NZ_GL544714.1|;mycobacterium_tuberculosis_sumu003
gi|312840924|ref|NZ_GL544715.1|;mycobacterium_tuberculosis_sumu003
gi|312840925|ref|NZ_GL544716.1|;mycobacterium_tuberculosis_sumu003
gi|312840926|ref|NZ_GL544717.1|;mycobacterium_tuberculosis_sumu003
gi|312840927|ref|NZ_GL544718.1|;mycobacterium_tuberculosis_sumu003
gi|312840928|ref|NZ_GL544719.1|;mycobacterium_tuberculosis_sumu003
gi|312840929|ref|NZ_GL544720.1|;mycobacterium_tuberculosis_sumu003
gi|312840930|ref|NZ_GL544721.1|;mycobacterium_tuberculosis_sumu003
gi|312840931|ref|NZ_GL544722.1|;mycobacterium_tuberculosis_sumu003
gi|312840932|ref|NZ_GL544723.1|;mycobacterium_tuberculosis_sumu003
gi|312840933|ref|NZ_GL544724.1|;mycobacterium_tuberculosis_sumu003
gi|312840934|ref|NZ_GL544725.1|;mycobacterium_tuberculosis_sumu003
gi|312840935|ref|NZ_GL544726.1|;mycobacterium_tuberculosis_sumu003
gi|312840936|ref|NZ_GL544727.1|;mycobacterium_tuberculosis_sumu003
gi|312840937|ref|NZ_GL544728.1|;mycobacterium_tuberculosis_sumu003
gi|312840938|ref|NZ_GL544729.1|;mycobacterium_tuberculosis_sumu003
gi|312840939|ref|NZ_GL544730.1|;mycobacterium_tuberculosis_sumu003
gi|312840940|ref|NZ_GL544731.1|;mycobacterium_tuberculosis_sumu003
gi|312840941|ref|NZ_GL544732.1|;mycobacterium_tuberculosis_sumu003
gi|312840942|ref|NZ_GL544733.1|;mycobacterium_tuberculosis_sumu003
gi|312840943|ref|NZ_GL544734.1|;mycobacterium_tuberculosis_sumu003
gi|312840944|ref|NZ_GL544735.1|;mycobacterium_tuberculosis_sumu003
gi|312840945|ref|NZ_GL544736.1|;mycobacterium_tuberculosis_sumu003
gi|312840946|ref|NZ_GL544737.1|;mycobacterium_tuberculosis_sumu003
gi|312840947|ref|NZ_GL544738.1|;mycobacterium_tuberculosis_sumu003
gi|312840948|ref|NZ_GL544739.1|;mycobacterium_tuberculosis_sumu003
gi|312840949|ref|NZ_GL544740.1|;mycobacterium_tuberculosis_sumu003
gi|312840950|ref|NZ_GL544741.1|;mycobacterium_tuberculosis_sumu003
gi|312840951|ref|NZ_GL544742.1|;mycobacterium_tuberculosis_sumu003
gi|312840952|ref|NZ_GL544743.1|;mycobacterium_tuberculosis_sumu003
gi|312840953|ref|NZ_GL544744.1|;mycobacterium_tuberculosis_sumu003
gi|564221544|gb|AYNZ01000001.1|;mycobacterium_avium_11_0986
gi|564221536|gb|AYNZ01000002.1|;mycobacterium_avium_11_0986
gi|564221522|gb|AYNZ01000003.1|;mycobacterium_avium_11_0986
gi|564221516|gb|AYNZ01000004.1|;mycobacterium_avium_11_0986
gi|564221502|gb|AYNZ01000005.1|;mycobacterium_avium_11_0986
gi|564221490|gb|AYNZ01000006.1|;mycobacterium_avium_11_0986
gi|564221482|gb|AYNZ01000007.1|;mycobacterium_avium_11_0986
gi|564221479|gb|AYNZ01000008.1|;mycobacterium_avium_11_0986
gi|564221467|gb|AYNZ01000009.1|;mycobacterium_avium_11_0986
gi|564221459|gb|AYNZ01000010.1|;mycobacterium_avium_11_0986
gi|564221447|gb|AYNZ01000011.1|;mycobacterium_avium_11_0986
gi|564221439|gb|AYNZ01000012.1|;mycobacterium_avium_11_0986
gi|564221430|gb|AYNZ01000013.1|;mycobacterium_avium_11_0986
gi|564221419|gb|AYNZ01000014.1|;mycobacterium_avium_11_0986
gi|564221412|gb|AYNZ01000015.1|;mycobacterium_avium_11_0986
gi|564221403|gb|AYNZ01000016.1|;mycobacterium_avium_11_0986
gi|564221393|gb|AYNZ01000017.1|;mycobacterium_avium_11_0986
gi|564221383|gb|AYNZ01000018.1|;mycobacterium_avium_11_0986
gi|564221374|gb|AYNZ01000019.1|;mycobacterium_avium_11_0986
gi|564221366|gb|AYNZ01000020.1|;mycobacterium_avium_11_0986
gi|564221355|gb|AYNZ01000021.1|;mycobacterium_avium_11_0986
gi|564221347|gb|AYNZ01000022.1|;mycobacterium_avium_11_0986
gi|564221339|gb|AYNZ01000023.1|;mycobacterium_avium_11_0986
gi|564221333|gb|AYNZ01000024.1|;mycobacterium_avium_11_0986
gi|564221321|gb|AYNZ01000025.1|;mycobacterium_avium_11_0986
gi|564221308|gb|AYNZ01000026.1|;mycobacterium_avium_11_0986
gi|564221291|gb|AYNZ01000027.1|;mycobacterium_avium_11_0986
gi|564221281|gb|AYNZ01000028.1|;mycobacterium_avium_11_0986
gi|564221272|gb|AYNZ01000029.1|;mycobacterium_avium_11_0986
gi|564221266|gb|AYNZ01000030.1|;mycobacterium_avium_11_0986
gi|564221257|gb|AYNZ01000031.1|;mycobacterium_avium_11_0986
gi|564221243|gb|AYNZ01000032.1|;mycobacterium_avium_11_0986
gi|564221236|gb|AYNZ01000033.1|;mycobacterium_avium_11_0986
gi|564221229|gb|AYNZ01000034.1|;mycobacterium_avium_11_0986
gi|564221218|gb|AYNZ01000035.1|;mycobacterium_avium_11_0986
gi|564221210|gb|AYNZ01000036.1|;mycobacterium_avium_11_0986
gi|564221199|gb|AYNZ01000037.1|;mycobacterium_avium_11_0986
gi|564221191|gb|AYNZ01000038.1|;mycobacterium_avium_11_0986
gi|564221184|gb|AYNZ01000039.1|;mycobacterium_avium_11_0986
gi|564221175|gb|AYNZ01000040.1|;mycobacterium_avium_11_0986
gi|564221166|gb|AYNZ01000041.1|;mycobacterium_avium_11_0986
gi|564221158|gb|AYNZ01000042.1|;mycobacterium_avium_11_0986
gi|564221152|gb|AYNZ01000043.1|;mycobacterium_avium_11_0986
gi|564221139|gb|AYNZ01000044.1|;mycobacterium_avium_11_0986
gi|564221125|gb|AYNZ01000045.1|;mycobacterium_avium_11_0986
gi|564221116|gb|AYNZ01000046.1|;mycobacterium_avium_11_0986
gi|564221106|gb|AYNZ01000047.1|;mycobacterium_avium_11_0986
gi|564221093|gb|AYNZ01000048.1|;mycobacterium_avium_11_0986
gi|564221085|gb|AYNZ01000049.1|;mycobacterium_avium_11_0986
gi|564221069|gb|AYNZ01000050.1|;mycobacterium_avium_11_0986
gi|564221062|gb|AYNZ01000051.1|;mycobacterium_avium_11_0986
gi|564221056|gb|AYNZ01000052.1|;mycobacterium_avium_11_0986
gi|564221046|gb|AYNZ01000053.1|;mycobacterium_avium_11_0986
gi|564221039|gb|AYNZ01000054.1|;mycobacterium_avium_11_0986
gi|564221030|gb|AYNZ01000055.1|;mycobacterium_avium_11_0986
gi|564221021|gb|AYNZ01000056.1|;mycobacterium_avium_11_0986
gi|564221016|gb|AYNZ01000057.1|;mycobacterium_avium_11_0986
gi|564221008|gb|AYNZ01000058.1|;mycobacterium_avium_11_0986
gi|564221001|gb|AYNZ01000059.1|;mycobacterium_avium_11_0986
gi|564220990|gb|AYNZ01000060.1|;mycobacterium_avium_11_0986
gi|564220983|gb|AYNZ01000061.1|;mycobacterium_avium_11_0986
gi|564220969|gb|AYNZ01000062.1|;mycobacterium_avium_11_0986
gi|564220961|gb|AYNZ01000063.1|;mycobacterium_avium_11_0986
gi|564220947|gb|AYNZ01000064.1|;mycobacterium_avium_11_0986
gi|564220939|gb|AYNZ01000065.1|;mycobacterium_avium_11_0986
gi|564220930|gb|AYNZ01000066.1|;mycobacterium_avium_11_0986
gi|564220914|gb|AYNZ01000067.1|;mycobacterium_avium_11_0986
gi|564220900|gb|AYNZ01000068.1|;mycobacterium_avium_11_0986
gi|564220881|gb|AYNZ01000069.1|;mycobacterium_avium_11_0986
gi|564220857|gb|AYNZ01000070.1|;mycobacterium_avium_11_0986
gi|564220846|gb|AYNZ01000071.1|;mycobacterium_avium_11_0986
gi|564220833|gb|AYNZ01000072.1|;mycobacterium_avium_11_0986
gi|564220809|gb|AYNZ01000073.1|;mycobacterium_avium_11_0986
gi|564220799|gb|AYNZ01000074.1|;mycobacterium_avium_11_0986
gi|564220784|gb|AYNZ01000075.1|;mycobacterium_avium_11_0986
gi|564220774|gb|AYNZ01000076.1|;mycobacterium_avium_11_0986
gi|564220759|gb|AYNZ01000077.1|;mycobacterium_avium_11_0986
gi|564220745|gb|AYNZ01000078.1|;mycobacterium_avium_11_0986
gi|564220742|gb|AYNZ01000079.1|;mycobacterium_avium_11_0986
gi|564220736|gb|AYNZ01000080.1|;mycobacterium_avium_11_0986
gi|564220723|gb|AYNZ01000081.1|;mycobacterium_avium_11_0986
gi|564220716|gb|AYNZ01000082.1|;mycobacterium_avium_11_0986
gi|564220707|gb|AYNZ01000083.1|;mycobacterium_avium_11_0986
gi|564220697|gb|AYNZ01000084.1|;mycobacterium_avium_11_0986
gi|564220690|gb|AYNZ01000085.1|;mycobacterium_avium_11_0986
gi|564220683|gb|AYNZ01000086.1|;mycobacterium_avium_11_0986
